# CSV generated from:L
# https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-018-04647-1/MediaObjects/41467_2018_4647_MOESM4_ESM.xlsx
# Supplementary Data 1. Experimentally identified gold standard SL interactions,,,,,,
# ,,,,,,
gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer type tested,SL
MUS81,CDCP1,mut,shRNA,24104479,COAD,0
MUS81,PIGT,mut,shRNA,24104479,COAD,0
MUS81,ZFP42,mut,shRNA,24104479,COAD,0
MUS81,DPP7,mut,shRNA,24104479,COAD,0
MUS81,PAFAH1B2,mut,shRNA,24104479,COAD,1
MUS81,MCOLN1,mut,shRNA,24104479,COAD,0
MUS81,ST8SIA1,mut,shRNA,24104479,COAD,0
MUS81,MAGED2,mut,shRNA,24104479,COAD,0
MUS81,ACBD4,mut,shRNA,24104479,COAD,0
MUS81,DAD1,mut,shRNA,24104479,COAD,1
MUS81,FAM13A,mut,shRNA,24104479,COAD,0
MUS81,GLS,mut,shRNA,24104479,COAD,0
MUS81,DYRK3,mut,shRNA,24104479,COAD,0
MUS81,SRPK3,mut,shRNA,24104479,COAD,0
MUS81,SLC44A2,mut,shRNA,24104479,COAD,0
MUS81,PARG,mut,shRNA,24104479,COAD,0
MUS81,SPATA18,mut,shRNA,24104479,COAD,0
MUS81,CXCR7,mut,shRNA,24104479,COAD,0
MUS81,SGSH,mut,shRNA,24104479,COAD,0
MUS81,MYO1F,mut,shRNA,24104479,COAD,0
MUS81,SERPINB3,mut,shRNA,24104479,COAD,0
MUS81,GRAP,mut,shRNA,24104479,COAD,0
MUS81,STOX1,mut,shRNA,24104479,COAD,0
MUS81,LGALS8,mut,shRNA,24104479,COAD,0
MUS81,PRKCQ,mut,shRNA,24104479,COAD,0
MUS81,ITGA6,mut,shRNA,24104479,COAD,0
MUS81,SARS2,mut,shRNA,24104479,COAD,0
MUS81,TUBB,mut,shRNA,24104479,COAD,1
MUS81,SRRT,mut,shRNA,24104479,COAD,0
MUS81,KIAA1024,mut,shRNA,24104479,COAD,0
MUS81,TMED7,mut,shRNA,24104479,COAD,0
MUS81,THSD1,mut,shRNA,24104479,COAD,0
MUS81,TMF1,mut,shRNA,24104479,COAD,0
MUS81,MTMR3,mut,shRNA,24104479,COAD,0
MUS81,ZNF300,mut,shRNA,24104479,COAD,0
MUS81,C22orf32,mut,shRNA,24104479,COAD,0
MUS81,CYC1,mut,shRNA,24104479,COAD,0
MUS81,RGS11,mut,shRNA,24104479,COAD,0
MUS81,INHBE,mut,shRNA,24104479,COAD,0
MUS81,CNGA1,mut,shRNA,24104479,COAD,0
MUS81,SPON1,mut,shRNA,24104479,COAD,0
MUS81,ATP8B4,mut,shRNA,24104479,COAD,0
MUS81,FICD,mut,shRNA,24104479,COAD,0
MUS81,CBX7,mut,shRNA,24104479,COAD,0
MUS81,TNXB,mut,shRNA,24104479,COAD,0
MUS81,PTPN2,mut,shRNA,24104479,COAD,0
MUS81,TRMT5,mut,shRNA,24104479,COAD,0
MUS81,NR2F6,mut,shRNA,24104479,COAD,0
MUS81,KIF19,mut,shRNA,24104479,COAD,1
MUS81,SAPS1,mut,shRNA,24104479,COAD,0
MUS81,SRGAP3,mut,shRNA,24104479,COAD,0
MUS81,MAPK10,mut,shRNA,24104479,COAD,0
MUS81,ESRRB,mut,shRNA,24104479,COAD,0
MUS81,CD80,mut,shRNA,24104479,COAD,0
MUS81,PPIH,mut,shRNA,24104479,COAD,0
MUS81,CFB,mut,shRNA,24104479,COAD,0
MUS81,EHD1,mut,shRNA,24104479,COAD,0
MUS81,CSNK1E,mut,shRNA,24104479,COAD,0
MUS81,CDCP2,mut,shRNA,24104479,COAD,0
MUS81,CNDP1,mut,shRNA,24104479,COAD,0
MUS81,RRM2,mut,shRNA,24104479,COAD,0
MUS81,RBP7,mut,shRNA,24104479,COAD,1
MUS81,PM20D1,mut,shRNA,24104479,COAD,0
MUS81,PRKAB2,mut,shRNA,24104479,COAD,0
MUS81,KPNA3,mut,shRNA,24104479,COAD,0
MUS81,FXN,mut,shRNA,24104479,COAD,0
MUS81,SYT11,mut,shRNA,24104479,COAD,0
MUS81,CHI3L1,mut,shRNA,24104479,COAD,0
MUS81,STEAP4,mut,shRNA,24104479,COAD,0
MUS81,PRSS33,mut,shRNA,24104479,COAD,0
MUS81,GRIN2D,mut,shRNA,24104479,COAD,0
MUS81,ASCC2,mut,shRNA,24104479,COAD,0
MUS81,PARP15,mut,shRNA,24104479,COAD,0
MUS81,RELT,mut,shRNA,24104479,COAD,0
MUS81,VPS8,mut,shRNA,24104479,COAD,0
MUS81,GTF3C5,mut,shRNA,24104479,COAD,0
MUS81,STX19,mut,shRNA,24104479,COAD,0
MUS81,TRIP10,mut,shRNA,24104479,COAD,0
MUS81,TUBB3,mut,shRNA,24104479,COAD,0
MUS81,KLRC3,mut,shRNA,24104479,COAD,0
MUS81,OR1A1,mut,shRNA,24104479,COAD,0
MUS81,DENR,mut,shRNA,24104479,COAD,0
MUS81,ACTL6B,mut,shRNA,24104479,COAD,0
MUS81,LARP1B,mut,shRNA,24104479,COAD,0
MUS81,PDGFD,mut,shRNA,24104479,COAD,0
MUS81,FBXO32,mut,shRNA,24104479,COAD,0
MUS81,GUCY1B3,mut,shRNA,24104479,COAD,0
MUS81,FABP3,mut,shRNA,24104479,COAD,0
MUS81,GNA15,mut,shRNA,24104479,COAD,0
MUS81,ATP11C,mut,shRNA,24104479,COAD,0
MUS81,NOL4,mut,shRNA,24104479,COAD,0
MUS81,IL4I1,mut,shRNA,24104479,COAD,1
MUS81,OR2W1,mut,shRNA,24104479,COAD,0
MUS81,RSPO3,mut,shRNA,24104479,COAD,0
MUS81,MLANA,mut,shRNA,24104479,COAD,0
MUS81,TXNDC16,mut,shRNA,24104479,COAD,0
MUS81,ZC4H2,mut,shRNA,24104479,COAD,1
MUS81,GRPR,mut,shRNA,24104479,COAD,0
MUS81,RNF41,mut,shRNA,24104479,COAD,1
MUS81,SH3BP2,mut,shRNA,24104479,COAD,1
MUS81,PTCH2,mut,shRNA,24104479,COAD,0
MUS81,RPN2,mut,shRNA,24104479,COAD,0
MUS81,KRT31,mut,shRNA,24104479,COAD,0
MUS81,TBC1D29,mut,shRNA,24104479,COAD,0
MUS81,RNASE7,mut,shRNA,24104479,COAD,0
MUS81,CADM2,mut,shRNA,24104479,COAD,0
MUS81,B3GNT4,mut,shRNA,24104479,COAD,1
MUS81,MTHFD2L,mut,shRNA,24104479,COAD,0
MUS81,LCA5L,mut,shRNA,24104479,COAD,0
MUS81,PAFAH1B3,mut,shRNA,24104479,COAD,0
MUS81,C10orf78,mut,shRNA,24104479,COAD,0
MUS81,C19orf6,mut,shRNA,24104479,COAD,1
MUS81,MAPKBP1,mut,shRNA,24104479,COAD,0
MUS81,ESYT1,mut,shRNA,24104479,COAD,0
MUS81,CD55,mut,shRNA,24104479,COAD,0
MUS81,SOAT1,mut,shRNA,24104479,COAD,0
MUS81,PTOV1,mut,shRNA,24104479,COAD,0
MUS81,RICTOR,mut,shRNA,24104479,COAD,0
MUS81,RNF133,mut,shRNA,24104479,COAD,0
MUS81,PPARGC1B,mut,shRNA,24104479,COAD,0
MUS81,RGPD4,mut,shRNA,24104479,COAD,0
MUS81,PPFIBP2,mut,shRNA,24104479,COAD,0
MUS81,HPS5,mut,shRNA,24104479,COAD,0
MUS81,GRINA,mut,shRNA,24104479,COAD,0
MUS81,CEND1,mut,shRNA,24104479,COAD,0
MUS81,NELL1,mut,shRNA,24104479,COAD,0
MUS81,C14orf145,mut,shRNA,24104479,COAD,0
MUS81,POLH,mut,shRNA,24104479,COAD,0
MUS81,PRKCZ,mut,shRNA,24104479,COAD,0
MUS81,CSNK1A1L,mut,shRNA,24104479,COAD,0
MUS81,RXFP1,mut,shRNA,24104479,COAD,0
MUS81,VMA21,mut,shRNA,24104479,COAD,0
MUS81,MKS1,mut,shRNA,24104479,COAD,0
MUS81,MTMR1,mut,shRNA,24104479,COAD,0
MUS81,KIAA0586,mut,shRNA,24104479,COAD,0
MUS81,FAM98A,mut,shRNA,24104479,COAD,0
MUS81,NT5M,mut,shRNA,24104479,COAD,0
MUS81,PDK4,mut,shRNA,24104479,COAD,0
MUS81,AURKA,mut,shRNA,24104479,COAD,0
MUS81,TMPRSS11D,mut,shRNA,24104479,COAD,0
MUS81,NMT2,mut,shRNA,24104479,COAD,1
MUS81,MAPT,mut,shRNA,24104479,COAD,0
MUS81,ZNF560,mut,shRNA,24104479,COAD,0
MUS81,ASB10,mut,shRNA,24104479,COAD,0
MUS81,HIST1H2BK,mut,shRNA,24104479,COAD,0
MUS81,SGCA,mut,shRNA,24104479,COAD,0
MUS81,FZD6,mut,shRNA,24104479,COAD,1
MUS81,SCAMP2,mut,shRNA,24104479,COAD,0
MUS81,OPN1LW,mut,shRNA,24104479,COAD,0
MUS81,CYP26A1,mut,shRNA,24104479,COAD,0
MUS81,TNS3,mut,shRNA,24104479,COAD,0
MUS81,LRRC32,mut,shRNA,24104479,COAD,0
MUS81,MS4A4A,mut,shRNA,24104479,COAD,0
MUS81,DBN1,mut,shRNA,24104479,COAD,0
MUS81,AZGP1,mut,shRNA,24104479,COAD,0
MUS81,SLC45A3,mut,shRNA,24104479,COAD,0
MUS81,TJP2,mut,shRNA,24104479,COAD,0
MUS81,HAMP,mut,shRNA,24104479,COAD,0
MUS81,HINT2,mut,shRNA,24104479,COAD,0
MUS81,FMO6P,mut,shRNA,24104479,COAD,0
MUS81,ACTR3B,mut,shRNA,24104479,COAD,0
MUS81,LMAN2,mut,shRNA,24104479,COAD,0
MUS81,MX1,mut,shRNA,24104479,COAD,0
MUS81,HNF4A,mut,shRNA,24104479,COAD,0
MUS81,OR10J1,mut,shRNA,24104479,COAD,0
MUS81,RPE,mut,shRNA,24104479,COAD,0
MUS81,DHRS11,mut,shRNA,24104479,COAD,0
MUS81,ZNF574,mut,shRNA,24104479,COAD,0
MUS81,SAFB2,mut,shRNA,24104479,COAD,0
MUS81,STOML3,mut,shRNA,24104479,COAD,0
MUS81,ZNF454,mut,shRNA,24104479,COAD,0
MUS81,ALDH18A1,mut,shRNA,24104479,COAD,0
MUS81,SPATA9,mut,shRNA,24104479,COAD,0
MUS81,CXCR4,mut,shRNA,24104479,COAD,0
MUS81,MGAT4A,mut,shRNA,24104479,COAD,0
MUS81,PDE8A,mut,shRNA,24104479,COAD,0
MUS81,KRT3,mut,shRNA,24104479,COAD,0
MUS81,PELI3,mut,shRNA,24104479,COAD,0
MUS81,SLC24A2,mut,shRNA,24104479,COAD,0
MUS81,BPNT1,mut,shRNA,24104479,COAD,1
MUS81,DMD,mut,shRNA,24104479,COAD,0
MUS81,PPP4C,mut,shRNA,24104479,COAD,0
MUS81,CSPG4,mut,shRNA,24104479,COAD,0
MUS81,ZNF266,mut,shRNA,24104479,COAD,0
MUS81,PPFIA3,mut,shRNA,24104479,COAD,0
MUS81,PA2G4,mut,shRNA,24104479,COAD,1
MUS81,ADRBK1,mut,shRNA,24104479,COAD,0
MUS81,CLIP4,mut,shRNA,24104479,COAD,0
MUS81,C1QL1,mut,shRNA,24104479,COAD,0
MUS81,SLC36A1,mut,shRNA,24104479,COAD,0
MUS81,MAP3K3,mut,shRNA,24104479,COAD,0
MUS81,DARC,mut,shRNA,24104479,COAD,0
MUS81,MRGPRX3,mut,shRNA,24104479,COAD,0
MUS81,AKR7A2,mut,shRNA,24104479,COAD,0
MUS81,VAT1,mut,shRNA,24104479,COAD,0
MUS81,POTEE,mut,shRNA,24104479,COAD,1
MUS81,HOXB7,mut,shRNA,24104479,COAD,0
MUS81,AP1G1,mut,shRNA,24104479,COAD,0
MUS81,ELP3,mut,shRNA,24104479,COAD,0
MUS81,TMSB15A,mut,shRNA,24104479,COAD,0
MUS81,10-Mar,mut,shRNA,24104479,COAD,0
MUS81,RAB5A,mut,shRNA,24104479,COAD,0
MUS81,FA2H,mut,shRNA,24104479,COAD,0
MUS81,SRXN1,mut,shRNA,24104479,COAD,0
MUS81,PDE9A,mut,shRNA,24104479,COAD,1
MUS81,KLF7,mut,shRNA,24104479,COAD,0
MUS81,PAGE5,mut,shRNA,24104479,COAD,0
MUS81,FBXW7,mut,shRNA,24104479,COAD,0
MUS81,CAV3,mut,shRNA,24104479,COAD,0
MUS81,KIDINS220,mut,shRNA,24104479,COAD,0
MUS81,ATP2B1,mut,shRNA,24104479,COAD,0
MUS81,SORL1,mut,shRNA,24104479,COAD,0
MUS81,ZC3H13,mut,shRNA,24104479,COAD,0
MUS81,SLC5A8,mut,shRNA,24104479,COAD,0
MUS81,MPL,mut,shRNA,24104479,COAD,0
MUS81,BFSP2,mut,shRNA,24104479,COAD,0
MUS81,TMEM74,mut,shRNA,24104479,COAD,0
MUS81,FAM125B,mut,shRNA,24104479,COAD,0
MUS81,BBS5,mut,shRNA,24104479,COAD,0
MUS81,RSC1A1,mut,shRNA,24104479,COAD,0
MUS81,SEMA3G,mut,shRNA,24104479,COAD,0
MUS81,DNAI2,mut,shRNA,24104479,COAD,0
MUS81,GLIPR1L2,mut,shRNA,24104479,COAD,0
MUS81,FURIN,mut,shRNA,24104479,COAD,0
MUS81,TAGLN,mut,shRNA,24104479,COAD,0
MUS81,ARSE,mut,shRNA,24104479,COAD,0
MUS81,ESYT2,mut,shRNA,24104479,COAD,0
MUS81,USP12,mut,shRNA,24104479,COAD,1
MUS81,ZNF337,mut,shRNA,24104479,COAD,0
MUS81,INPPL1,mut,shRNA,24104479,COAD,0
MUS81,ZNF496,mut,shRNA,24104479,COAD,1
MUS81,FBXO21,mut,shRNA,24104479,COAD,0
MUS81,HRH3,mut,shRNA,24104479,COAD,0
MUS81,GLT8D2,mut,shRNA,24104479,COAD,0
MUS81,SP6,mut,shRNA,24104479,COAD,0
MUS81,ERBB4,mut,shRNA,24104479,COAD,0
MUS81,RAB9A,mut,shRNA,24104479,COAD,0
MUS81,RNASE11,mut,shRNA,24104479,COAD,0
MUS81,FBXL7,mut,shRNA,24104479,COAD,0
MUS81,RAB33B,mut,shRNA,24104479,COAD,0
MUS81,FKBP8,mut,shRNA,24104479,COAD,0
MUS81,SQLE,mut,shRNA,24104479,COAD,0
MUS81,SYNPO,mut,shRNA,24104479,COAD,0
MUS81,RNF141,mut,shRNA,24104479,COAD,0
MUS81,KLHL13,mut,shRNA,24104479,COAD,0
MUS81,COL27A1,mut,shRNA,24104479,COAD,0
MUS81,CDH22,mut,shRNA,24104479,COAD,0
MUS81,VPS11,mut,shRNA,24104479,COAD,0
MUS81,IRF6,mut,shRNA,24104479,COAD,1
MUS81,SLC7A10,mut,shRNA,24104479,COAD,0
MUS81,ZNF461,mut,shRNA,24104479,COAD,0
MUS81,KLHL34,mut,shRNA,24104479,COAD,0
MUS81,CDKL4,mut,shRNA,24104479,COAD,0
MUS81,CACNB3,mut,shRNA,24104479,COAD,1
MUS81,CDH19,mut,shRNA,24104479,COAD,0
MUS81,IKBKB,mut,shRNA,24104479,COAD,0
MUS81,ETHE1,mut,shRNA,24104479,COAD,0
MUS81,INSR,mut,shRNA,24104479,COAD,1
MUS81,FAM43A,mut,shRNA,24104479,COAD,0
MUS81,DUSP21,mut,shRNA,24104479,COAD,0
MUS81,PRKAG1,mut,shRNA,24104479,COAD,0
MUS81,GPAM,mut,shRNA,24104479,COAD,0
MUS81,OR12D3,mut,shRNA,24104479,COAD,0
MUS81,CALCB,mut,shRNA,24104479,COAD,0
MUS81,PKD1L3,mut,shRNA,24104479,COAD,0
MUS81,BGLAP,mut,shRNA,24104479,COAD,0
MUS81,HIST1H1T,mut,shRNA,24104479,COAD,0
MUS81,AGTR2,mut,shRNA,24104479,COAD,0
MUS81,DLC1,mut,shRNA,24104479,COAD,0
MUS81,ECT2,mut,shRNA,24104479,COAD,1
MUS81,CWC25,mut,shRNA,24104479,COAD,0
MUS81,NUP43,mut,shRNA,24104479,COAD,0
MUS81,ZNF295,mut,shRNA,24104479,COAD,0
MUS81,VIPR1,mut,shRNA,24104479,COAD,0
MUS81,GRK7,mut,shRNA,24104479,COAD,0
MUS81,SH2D4A,mut,shRNA,24104479,COAD,0
MUS81,MRPL35,mut,shRNA,24104479,COAD,0
MUS81,TSTD2,mut,shRNA,24104479,COAD,1
MUS81,CASP3,mut,shRNA,24104479,COAD,0
MUS81,ZFYVE26,mut,shRNA,24104479,COAD,0
MUS81,SLC35E2,mut,shRNA,24104479,COAD,0
MUS81,ENTPD3,mut,shRNA,24104479,COAD,0
MUS81,STK32A,mut,shRNA,24104479,COAD,0
MUS81,BAIAP2L1,mut,shRNA,24104479,COAD,0
MUS81,C2orf15,mut,shRNA,24104479,COAD,0
MUS81,EBF1,mut,shRNA,24104479,COAD,0
MUS81,ETV5,mut,shRNA,24104479,COAD,0
MUS81,DDR1,mut,shRNA,24104479,COAD,0
MUS81,RBBP7,mut,shRNA,24104479,COAD,0
MUS81,LATS1,mut,shRNA,24104479,COAD,0
MUS81,ACO1,mut,shRNA,24104479,COAD,0
MUS81,RAB35,mut,shRNA,24104479,COAD,0
MUS81,RPRD1B,mut,shRNA,24104479,COAD,0
MUS81,ZNF354A,mut,shRNA,24104479,COAD,0
MUS81,TIAM2,mut,shRNA,24104479,COAD,0
MUS81,G6PC3,mut,shRNA,24104479,COAD,0
MUS81,NAALADL2,mut,shRNA,24104479,COAD,0
MUS81,CAMK2G,mut,shRNA,24104479,COAD,0
MUS81,SPP1,mut,shRNA,24104479,COAD,0
MUS81,ERCC4,mut,shRNA,24104479,COAD,0
MUS81,SMAGP,mut,shRNA,24104479,COAD,0
MUS81,CTAGE4,mut,shRNA,24104479,COAD,0
MUS81,MTMR11,mut,shRNA,24104479,COAD,1
MUS81,CRX,mut,shRNA,24104479,COAD,0
MUS81,CNOT7,mut,shRNA,24104479,COAD,0
MUS81,TMPRSS11F,mut,shRNA,24104479,COAD,0
MUS81,PHF16,mut,shRNA,24104479,COAD,0
MUS81,SUGT1,mut,shRNA,24104479,COAD,1
MUS81,TFE3,mut,shRNA,24104479,COAD,0
MUS81,MEN1,mut,shRNA,24104479,COAD,0
MUS81,TMEM139,mut,shRNA,24104479,COAD,0
MUS81,MYH2,mut,shRNA,24104479,COAD,0
MUS81,BTBD11,mut,shRNA,24104479,COAD,0
MUS81,ARHGAP20,mut,shRNA,24104479,COAD,0
MUS81,SLC6A10P,mut,shRNA,24104479,COAD,0
MUS81,ZNF562,mut,shRNA,24104479,COAD,0
MUS81,DSN1,mut,shRNA,24104479,COAD,0
MUS81,SLC4A10,mut,shRNA,24104479,COAD,0
MUS81,RBMX,mut,shRNA,24104479,COAD,1
MUS81,ALDH16A1,mut,shRNA,24104479,COAD,1
MUS81,DPY30,mut,shRNA,24104479,COAD,0
MUS81,PPP2R2A,mut,shRNA,24104479,COAD,0
MUS81,COL8A2,mut,shRNA,24104479,COAD,0
MUS81,C7orf58,mut,shRNA,24104479,COAD,0
MUS81,EBP,mut,shRNA,24104479,COAD,1
MUS81,SMOX,mut,shRNA,24104479,COAD,0
MUS81,SPACA1,mut,shRNA,24104479,COAD,0
MUS81,CTRL,mut,shRNA,24104479,COAD,0
MUS81,PACS2,mut,shRNA,24104479,COAD,0
MUS81,PRKG1,mut,shRNA,24104479,COAD,0
MUS81,PPAP2A,mut,shRNA,24104479,COAD,0
MUS81,CRYL1,mut,shRNA,24104479,COAD,0
MUS81,COPZ2,mut,shRNA,24104479,COAD,0
MUS81,CTSG,mut,shRNA,24104479,COAD,0
MUS81,C9orf114,mut,shRNA,24104479,COAD,0
MUS81,SLC30A9,mut,shRNA,24104479,COAD,0
MUS81,LHB,mut,shRNA,24104479,COAD,0
MUS81,MAPKAPK2,mut,shRNA,24104479,COAD,1
MUS81,FRS3,mut,shRNA,24104479,COAD,0
MUS81,DHX30,mut,shRNA,24104479,COAD,0
MUS81,RASAL1,mut,shRNA,24104479,COAD,0
MUS81,WDR88,mut,shRNA,24104479,COAD,0
MUS81,LPIN1,mut,shRNA,24104479,COAD,0
MUS81,RPS21,mut,shRNA,24104479,COAD,0
MUS81,DMRTA2,mut,shRNA,24104479,COAD,0
MUS81,PRRX1,mut,shRNA,24104479,COAD,0
MUS81,RAB32,mut,shRNA,24104479,COAD,0
MUS81,HOXA10,mut,shRNA,24104479,COAD,0
MUS81,CAMP,mut,shRNA,24104479,COAD,0
MUS81,VEPH1,mut,shRNA,24104479,COAD,0
MUS81,GRK4,mut,shRNA,24104479,COAD,0
MUS81,DDB2,mut,shRNA,24104479,COAD,1
MUS81,PHKG1,mut,shRNA,24104479,COAD,0
MUS81,SCP2,mut,shRNA,24104479,COAD,0
MUS81,SLC16A11,mut,shRNA,24104479,COAD,0
MUS81,TMPRSS3,mut,shRNA,24104479,COAD,0
MUS81,TK1,mut,shRNA,24104479,COAD,0
MUS81,SCLT1,mut,shRNA,24104479,COAD,1
MUS81,MAPK4,mut,shRNA,24104479,COAD,0
MUS81,DHRS13,mut,shRNA,24104479,COAD,0
MUS81,QPRT,mut,shRNA,24104479,COAD,0
MUS81,ZNF341,mut,shRNA,24104479,COAD,0
MUS81,RTBDN,mut,shRNA,24104479,COAD,0
MUS81,FAP,mut,shRNA,24104479,COAD,0
MUS81,MLLT6,mut,shRNA,24104479,COAD,0
MUS81,MAP3K7,mut,shRNA,24104479,COAD,1
MUS81,ROM1,mut,shRNA,24104479,COAD,0
MUS81,RERE,mut,shRNA,24104479,COAD,0
MUS81,PPIL5,mut,shRNA,24104479,COAD,1
MUS81,PRSS27,mut,shRNA,24104479,COAD,1
MUS81,DNAJB1,mut,shRNA,24104479,COAD,0
MUS81,NCR2,mut,shRNA,24104479,COAD,0
MUS81,GNAZ,mut,shRNA,24104479,COAD,0
MUS81,PPIL1,mut,shRNA,24104479,COAD,0
MUS81,MYL10,mut,shRNA,24104479,COAD,0
MUS81,SERPINB4,mut,shRNA,24104479,COAD,0
MUS81,APOL4,mut,shRNA,24104479,COAD,0
MUS81,TCP11L2,mut,shRNA,24104479,COAD,0
MUS81,NUDC,mut,shRNA,24104479,COAD,0
MUS81,OR56A1,mut,shRNA,24104479,COAD,0
MUS81,TNS1,mut,shRNA,24104479,COAD,1
MUS81,C7,mut,shRNA,24104479,COAD,0
MUS81,BET1,mut,shRNA,24104479,COAD,0
MUS81,C16orf80,mut,shRNA,24104479,COAD,0
MUS81,KLF1,mut,shRNA,24104479,COAD,0
MUS81,TSHZ1,mut,shRNA,24104479,COAD,0
MUS81,SRP9,mut,shRNA,24104479,COAD,1
MUS81,DLX5,mut,shRNA,24104479,COAD,0
MUS81,PLAGL2,mut,shRNA,24104479,COAD,0
MUS81,NTNG1,mut,shRNA,24104479,COAD,0
MUS81,FMNL1,mut,shRNA,24104479,COAD,0
MUS81,CENPO,mut,shRNA,24104479,COAD,0
MUS81,SHBG,mut,shRNA,24104479,COAD,0
MUS81,WFDC1,mut,shRNA,24104479,COAD,0
MUS81,KCNH7,mut,shRNA,24104479,COAD,0
MUS81,USP44,mut,shRNA,24104479,COAD,0
MUS81,HOXC6,mut,shRNA,24104479,COAD,0
MUS81,PPP1R14D,mut,shRNA,24104479,COAD,0
MUS81,UBE2Q2,mut,shRNA,24104479,COAD,0
MUS81,ATP6V0D1,mut,shRNA,24104479,COAD,0
MUS81,COLEC10,mut,shRNA,24104479,COAD,0
MUS81,SMN1,mut,shRNA,24104479,COAD,0
MUS81,ELAVL1,mut,shRNA,24104479,COAD,0
MUS81,MOV10L1,mut,shRNA,24104479,COAD,0
MUS81,CACYBP,mut,shRNA,24104479,COAD,0
MUS81,IL2RB,mut,shRNA,24104479,COAD,1
MUS81,PRSS42,mut,shRNA,24104479,COAD,0
MUS81,GOLGA4,mut,shRNA,24104479,COAD,0
MUS81,CD59,mut,shRNA,24104479,COAD,1
MUS81,TMED1,mut,shRNA,24104479,COAD,0
MUS81,NPHS2,mut,shRNA,24104479,COAD,0
MUS81,ABCC4,mut,shRNA,24104479,COAD,1
MUS81,PCYT1B,mut,shRNA,24104479,COAD,0
MUS81,XRCC5,mut,shRNA,24104479,COAD,0
MUS81,GPC3,mut,shRNA,24104479,COAD,1
MUS81,TBCE,mut,shRNA,24104479,COAD,1
MUS81,ANK1,mut,shRNA,24104479,COAD,0
MUS81,TAF8,mut,shRNA,24104479,COAD,0
MUS81,CARD11,mut,shRNA,24104479,COAD,0
MUS81,MUDENG,mut,shRNA,24104479,COAD,0
MUS81,GTF3C3,mut,shRNA,24104479,COAD,0
MUS81,TAB1,mut,shRNA,24104479,COAD,0
MUS81,ZWINT,mut,shRNA,24104479,COAD,0
MUS81,GAS7,mut,shRNA,24104479,COAD,0
MUS81,IRF9,mut,shRNA,24104479,COAD,0
MUS81,MFSD11,mut,shRNA,24104479,COAD,0
MUS81,C6orf123,mut,shRNA,24104479,COAD,0
MUS81,CCR1,mut,shRNA,24104479,COAD,0
MUS81,BCL2L13,mut,shRNA,24104479,COAD,0
MUS81,SMARCA4,mut,shRNA,24104479,COAD,0
MUS81,COMMD5,mut,shRNA,24104479,COAD,0
MUS81,OVCH2,mut,shRNA,24104479,COAD,0
MUS81,PREX2,mut,shRNA,24104479,COAD,0
MUS81,COG5,mut,shRNA,24104479,COAD,0
MUS81,ITIH5L,mut,shRNA,24104479,COAD,0
MUS81,MTFR1,mut,shRNA,24104479,COAD,0
MUS81,KPNA6,mut,shRNA,24104479,COAD,0
MUS81,PENK,mut,shRNA,24104479,COAD,0
MUS81,GPR174,mut,shRNA,24104479,COAD,0
MUS81,CCDC25,mut,shRNA,24104479,COAD,0
MUS81,GIPC2,mut,shRNA,24104479,COAD,0
MUS81,FLT4,mut,shRNA,24104479,COAD,0
MUS81,CYP11A1,mut,shRNA,24104479,COAD,0
MUS81,DBNDD1,mut,shRNA,24104479,COAD,0
MUS81,CACNA1A,mut,shRNA,24104479,COAD,0
MUS81,VANGL1,mut,shRNA,24104479,COAD,0
MUS81,ZNF223,mut,shRNA,24104479,COAD,0
MUS81,CUX2,mut,shRNA,24104479,COAD,0
MUS81,PEX6,mut,shRNA,24104479,COAD,0
MUS81,SNX21,mut,shRNA,24104479,COAD,0
MUS81,WDTC1,mut,shRNA,24104479,COAD,0
MUS81,GPR26,mut,shRNA,24104479,COAD,0
MUS81,PCDH19,mut,shRNA,24104479,COAD,0
MUS81,BIRC8,mut,shRNA,24104479,COAD,0
MUS81,NEGR1,mut,shRNA,24104479,COAD,0
MUS81,CRYGD,mut,shRNA,24104479,COAD,0
MUS81,CALML4,mut,shRNA,24104479,COAD,0
MUS81,ZNF700,mut,shRNA,24104479,COAD,1
MUS81,KIF22,mut,shRNA,24104479,COAD,0
MUS81,ROBO3,mut,shRNA,24104479,COAD,1
MUS81,HOXA9,mut,shRNA,24104479,COAD,0
MUS81,CLTB,mut,shRNA,24104479,COAD,0
MUS81,SFT2D2,mut,shRNA,24104479,COAD,0
MUS81,NUP62,mut,shRNA,24104479,COAD,0
MUS81,CDC42EP5,mut,shRNA,24104479,COAD,1
MUS81,AAAS,mut,shRNA,24104479,COAD,0
MUS81,EIF3K,mut,shRNA,24104479,COAD,0
MUS81,LAYN,mut,shRNA,24104479,COAD,0
MUS81,KRCC1,mut,shRNA,24104479,COAD,0
MUS81,PCDHA9,mut,shRNA,24104479,COAD,0
MUS81,ARHGEF1,mut,shRNA,24104479,COAD,0
MUS81,METTL14,mut,shRNA,24104479,COAD,0
MUS81,AS3MT,mut,shRNA,24104479,COAD,0
MUS81,HIST2H2AB,mut,shRNA,24104479,COAD,1
MUS81,OR2T12,mut,shRNA,24104479,COAD,0
MUS81,CITED1,mut,shRNA,24104479,COAD,0
MUS81,GREM1,mut,shRNA,24104479,COAD,0
MUS81,ZNF480,mut,shRNA,24104479,COAD,0
MUS81,MYF5,mut,shRNA,24104479,COAD,0
